"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"84","RT @gyung0223: RT) 워보이테마 야구점퍼 시안이 나왔습니다.
일반 야잠원단인 멜톤,습식레자가 아닌 트윌원단입니다!
가격은 6만원(+배송비4천원). 주문량이 늘면 차액을 동봉해드립니다.
실신청 폼은 이어지는 트윗에 달게요! https://…",FALSE,0,NA,2015-11-09 05:09:25,FALSE,NA,"663584154055933952",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lotus_yg",34,TRUE,FALSE,NA,NA
"85","배­트­맨­토­토『⊥』uＳd７9．Ｃoｍ(까똑: хаzа)『⊥』스­포­츠­토­토­확­률 배­당­흐­름­사­이트 ## 믈브배당 https://t.co/DXn9tTPUh5 # 메이저리그배팅 # 야구토토사이트",FALSE,0,NA,2015-11-09 05:09:20,FALSE,NA,"663584130114805760",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","zdghzdfhdhghdgh",0,FALSE,FALSE,NA,NA
"86","RT @_koume_princess: 얼마전 한국시리즈때 야구 보시던 아버지가 ""삼성 저 망할 놈들 두산한테 져야돼""라고 하셔서 왜 그러시나 궁금해 물어보니 ""삼성이 너 떨어뜨렸잖아""라고 하셨다. 못난 아들을 생각해주시는 아버지한테 살짝 감동을 받아…",FALSE,0,NA,2015-11-09 05:09:08,FALSE,NA,"663584081070845952",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ruddbscjs1903",1175,TRUE,FALSE,NA,NA
"87","RT @phone_qudtls: 좃ㅅㅅ은꿈좋으ㅇ꿈!!!!!!!<ed><U+00A0><U+00BC><ed><U+00BC><U+009B>  내ㅇㄹ은 일어나소 야구하자!!엉!!ㆍ<ed><U+00A0><U+00BD><ed><U+00B2><U+00A3> https://t.co/bz12xPVOb7",FALSE,0,NA,2015-11-09 05:08:59,FALSE,NA,"663584045612183552",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Panayo_Reindeer",170,TRUE,FALSE,NA,NA
"88","RT @_koume_princess: 얼마전 한국시리즈때 야구 보시던 아버지가 ""삼성 저 망할 놈들 두산한테 져야돼""라고 하셔서 왜 그러시나 궁금해 물어보니 ""삼성이 너 떨어뜨렸잖아""라고 하셨다. 못난 아들을 생각해주시는 아버지한테 살짝 감동을 받아…",FALSE,0,NA,2015-11-09 05:08:39,FALSE,NA,"663583958752325632",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","meerkat_0165",1175,TRUE,FALSE,NA,NA
"89","""운동은 안하냐고? 닌텐도WII가 있잖아..!!
야구라던가 재밋다구..!! 

흐..흥.. 2P가 남는데 나랑 같이하게 해줄게..!""",FALSE,0,NA,2015-11-09 05:08:38,FALSE,NA,"663583955342352384",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","GameTsundereBot",0,FALSE,FALSE,NA,NA
"90","RT @_koume_princess: 얼마전 한국시리즈때 야구 보시던 아버지가 ""삼성 저 망할 놈들 두산한테 져야돼""라고 하셔서 왜 그러시나 궁금해 물어보니 ""삼성이 너 떨어뜨렸잖아""라고 하셨다. 못난 아들을 생각해주시는 아버지한테 살짝 감동을 받아…",FALSE,0,NA,2015-11-09 05:08:25,FALSE,NA,"663583902678683649",NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","clock6_ch",1175,TRUE,FALSE,NA,NA
"91","축구토토추천♥§§§♥ KOk79．COM ♥§§§♥축구토토추천 사설사이트 야구토토 배팅사이트 축구배팅",FALSE,0,NA,2015-11-09 05:07:59,FALSE,NA,"663583790426533888",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","chanyeolmalabs",0,FALSE,FALSE,NA,NA
"92","#야구토토사이트추천 ≪※≫ KOk79ㆍC0M ≪※≫ #사설토토사이트추천 야구토토사이트추천",FALSE,0,NA,2015-11-09 05:07:29,FALSE,NA,"663583666736508928",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","cch6410",0,FALSE,FALSE,NA,NA
"93","역시 우리나라에서 야구하면 안되는곳은 첫번째는 개씹솩와이번스요 둘째는 국가대표요.....",FALSE,0,NA,2015-11-09 05:07:12,FALSE,NA,"663583594342842368",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","siheunghenhja",0,FALSE,FALSE,NA,NA
"94","RT @_koume_princess: 얼마전 한국시리즈때 야구 보시던 아버지가 ""삼성 저 망할 놈들 두산한테 져야돼""라고 하셔서 왜 그러시나 궁금해 물어보니 ""삼성이 너 떨어뜨렸잖아""라고 하셨다. 못난 아들을 생각해주시는 아버지한테 살짝 감동을 받아…",FALSE,0,NA,2015-11-09 05:06:31,FALSE,NA,"663583423861100548",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DimmestForte",1175,TRUE,FALSE,NA,NA
"95","RT @_koume_princess: 얼마전 한국시리즈때 야구 보시던 아버지가 ""삼성 저 망할 놈들 두산한테 져야돼""라고 하셔서 왜 그러시나 궁금해 물어보니 ""삼성이 너 떨어뜨렸잖아""라고 하셨다. 못난 아들을 생각해주시는 아버지한테 살짝 감동을 받아…",FALSE,0,NA,2015-11-09 05:06:31,FALSE,NA,"663583422288236544",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","capcapman",1175,TRUE,FALSE,NA,NA
"96","RT @seido_09: 본 공구는 단체제작의 특성상 스냅백과 야구점퍼 각각 최소수량 20개이상일 때 공구가 진행됩니다:) 감사합니다.",FALSE,0,NA,2015-11-09 05:06:11,FALSE,NA,"663583340885245952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yunda02",2,TRUE,FALSE,NA,NA
"97","RT @_koume_princess: 얼마전 한국시리즈때 야구 보시던 아버지가 ""삼성 저 망할 놈들 두산한테 져야돼""라고 하셔서 왜 그러시나 궁금해 물어보니 ""삼성이 너 떨어뜨렸잖아""라고 하셨다. 못난 아들을 생각해주시는 아버지한테 살짝 감동을 받아…",FALSE,0,NA,2015-11-09 05:05:40,FALSE,NA,"663583209368612864",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","han0ni2",1175,TRUE,FALSE,NA,NA
"98","? ㅅㅂ 11일 마을 안해 ㅠㅠㅠㅠ야구때매 ㅠㅠ",FALSE,0,NA,2015-11-09 05:05:33,FALSE,NA,"663583179396149248",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","_EmO_ss",0,FALSE,FALSE,NA,NA
"99","@fullbase_ 역시 야구를 사랑하시는 선생님…",FALSE,0,"fullbase_",2015-11-09 05:05:18,FALSE,"663578233401511936","663583116892594177","206694749","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","ggulpooh",0,FALSE,FALSE,NA,NA
"100","누군가 내 트윗을 보며 쟨 학교 다닌다면서 맨날 야구보고 영화보고 덕질도 하네..언제 공부하지..라고 생각할텐데.. ☞ 안합니다",FALSE,0,NA,2015-11-09 05:04:42,FALSE,NA,"663582967936081920",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Vita_D_ang",0,FALSE,FALSE,NA,NA
